date,weekday,dish_name,category,price_level,temperature_c,is_holiday,cooked_qty,sold_qty,wasted_qty
2025-10-31,Friday,Chocolate Pudding,Dessert,Medium,12.9,0,78,70,8
2025-11-03,Monday,Chicken Curry,Main,Medium,8.2,0,147,134,13
2025-11-03,Monday,Beef Stew,Main,High,8.2,0,130,115,15
2025-11-03,Monday,Veg Pasta,Veg,Low,8.2,0,108,97,11
2025-11-03,Monday,Rice,Side,Low,8.2,0,171,150,21
2025-11-03,Monday,Chocolate Pudding,Dessert,Medium,8.2,0,98,88,10
2025-11-04,Tuesday,Chicken Curry,Main,Medium,18.7,0,140,124,16
2025-11-04,Tuesday,Beef Stew,Main,High,18.7,0,102,95,7
2025-11-04,Tuesday,Veg Pasta,Veg,Low,18.7,0,94,82,12
2025-11-04,Tuesday,Rice,Side,Low,18.7,0,161,144,17
2025-11-04,Tuesday,Chocolate Pudding,Dessert,Medium,18.7,0,81,74,7
2025-11-05,Wednesday,Chicken Curry,Main,Medium,11.9,0,127,120,7
2025-11-05,Wednesday,Beef Stew,Main,High,11.9,0,108,100,8
2025-11-05,Wednesday,Veg Pasta,Veg,Low,11.9,0,95,91,4
2025-11-05,Wednesday,Rice,Side,Low,11.9,0,129,116,13
2025-11-05,Wednesday,Chocolate Pudding,Dessert,Medium,11.9,0,72,64,8
2025-11-06,Thursday,Chicken Curry,Main,Medium,17.0,0,132,120,12
2025-11-06,Thursday,Beef Stew,Main,High,17.0,0,112,105,7
2025-11-06,Thursday,Veg Pasta,Veg,Low,17.0,0,105,93,12
2025-11-06,Thursday,Rice,Side,Low,17.0,0,122,115,7
2025-11-06,Thursday,Chocolate Pudding,Dessert,Medium,17.0,0,86,76,10
2025-11-07,Friday,Chicken Curry,Main,Medium,7.2,0,145,128,17
2025-11-07,Friday,Beef Stew,Main,High,7.2,0,133,124,9
2025-11-07,Friday,Veg Pasta,Veg,Low,7.2,0,120,108,12
2025-11-07,Friday,Rice,Side,Low,7.2,0,200,176,24
2025-11-07,Friday,Chocolate Pudding,Dessert,Medium,7.2,0,86,82,4
2025-11-10,Monday,Chicken Curry,Main,Medium,8.3,0,143,133,10
2025-11-10,Monday,Beef Stew,Main,High,8.3,0,111,100,11
2025-11-10,Monday,Veg Pasta,Veg,Low,8.3,0,95,88,7
2025-11-10,Monday,Rice,Side,Low,8.3,0,154,146,8
2025-11-10,Monday,Chocolate Pudding,Dessert,Medium,8.3,0,97,86,11
2025-11-11,Tuesday,Chicken Curry,Main,Medium,6.6,0,111,103,8
2025-11-11,Tuesday,Beef Stew,Main,High,6.6,0,112,98,14
2025-11-11,Tuesday,Veg Pasta,Veg,Low,6.6,0,95,86,9
2025-11-11,Tuesday,Rice,Side,Low,6.6,0,162,152,10
2025-11-11,Tuesday,Chocolate Pudding,Dessert,Medium,6.6,0,85,78,7
2025-11-12,Wednesday,Chicken Curry,Main,Medium,7.9,0,125,116,9
2025-11-12,Wednesday,Beef Stew,Main,High,7.9,0,102,97,5
2025-11-12,Wednesday,Veg Pasta,Veg,Low,7.9,0,93,85,8
2025-11-12,Wednesday,Rice,Side,Low,7.9,0,146,130,16
2025-11-12,Wednesday,Chocolate Pudding,Dessert,Medium,7.9,0,68,61,7
2025-11-13,Thursday,Chicken Curry,Main,Medium,-5.0,0,124,116,8
2025-11-13,Thursday,Beef Stew,Main,High,-5.0,0,111,104,7
2025-11-13,Thursday,Veg Pasta,Veg,Low,-5.0,0,89,83,6
2025-11-13,Thursday,Rice,Side,Low,-5.0,0,165,149,16
2025-11-13,Thursday,Chocolate Pudding,Dessert,Medium,-5.0,0,77,73,4
2025-11-14,Friday,Chicken Curry,Main,Medium,6.5,0,150,135,15
2025-11-14,Friday,Beef Stew,Main,High,6.5,0,108,103,5
2025-11-14,Friday,Veg Pasta,Veg,Low,6.5,0,126,110,16
2025-11-14,Friday,Rice,Side,Low,6.5,0,191,171,20
2025-11-14,Friday,Chocolate Pudding,Dessert,Medium,6.5,0,81,73,8
2025-11-17,Monday,Chicken Curry,Main,Medium,0.8,0,145,128,17
2025-11-17,Monday,Beef Stew,Main,High,0.8,0,128,120,8
2025-11-17,Monday,Veg Pasta,Veg,Low,0.8,0,117,106,11
2025-11-17,Monday,Rice,Side,Low,0.8,0,190,175,15
2025-11-17,Monday,Chocolate Pudding,Dessert,Medium,0.8,0,92,88,4
2025-11-18,Tuesday,Chicken Curry,Main,Medium,-3.3,0,150,131,19
2025-11-18,Tuesday,Beef Stew,Main,High,-3.3,0,121,114,7
2025-11-18,Tuesday,Veg Pasta,Veg,Low,-3.3,0,101,91,10
2025-11-18,Tuesday,Rice,Side,Low,-3.3,0,154,146,8
2025-11-18,Tuesday,Chocolate Pudding,Dessert,Medium,-3.3,0,80,72,8
2025-11-19,Wednesday,Chicken Curry,Main,Medium,10.7,0,132,121,11
2025-11-19,Wednesday,Beef Stew,Main,High,10.7,0,120,108,12
2025-11-19,Wednesday,Veg Pasta,Veg,Low,10.7,0,100,94,6
2025-11-19,Wednesday,Rice,Side,Low,10.7,0,135,127,8
2025-11-19,Wednesday,Chocolate Pudding,Dessert,Medium,10.7,0,76,67,9
2025-11-20,Thursday,Chicken Curry,Main,Medium,4.2,0,127,119,8
2025-11-20,Thursday,Beef Stew,Main,High,4.2,0,116,104,12
2025-11-20,Thursday,Veg Pasta,Veg,Low,4.2,0,98,89,9
2025-11-20,Thursday,Rice,Side,Low,4.2,0,160,140,20
2025-11-20,Thursday,Chocolate Pudding,Dessert,Medium,4.2,0,83,74,9
2025-11-21,Friday,Chicken Curry,Main,Medium,17.0,0,157,143,14
2025-11-21,Friday,Beef Stew,Main,High,17.0,0,133,119,14
2025-11-21,Friday,Veg Pasta,Veg,Low,17.0,0,104,93,11
2025-11-21,Friday,Rice,Side,Low,17.0,0,164,151,13
2025-11-21,Friday,Chocolate Pudding,Dessert,Medium,17.0,0,91,80,11
2025-11-24,Monday,Chicken Curry,Main,Medium,22.7,0,169,156,13
2025-11-24,Monday,Beef Stew,Main,High,22.7,0,126,112,14
2025-11-24,Monday,Veg Pasta,Veg,Low,22.7,0,113,104,9
2025-11-24,Monday,Rice,Side,Low,22.7,0,153,137,16
2025-11-24,Monday,Chocolate Pudding,Dessert,Medium,22.7,0,88,81,7
2025-11-25,Tuesday,Chicken Curry,Main,Medium,30.0,0,113,107,6
2025-11-25,Tuesday,Beef Stew,Main,High,30.0,0,98,90,8
2025-11-25,Tuesday,Veg Pasta,Veg,Low,30.0,0,95,91,4
2025-11-25,Tuesday,Rice,Side,Low,30.0,0,140,133,7
2025-11-25,Tuesday,Chocolate Pudding,Dessert,Medium,30.0,0,61,56,5
2025-11-26,Wednesday,Chicken Curry,Main,Medium,7.1,0,136,127,9
2025-11-26,Wednesday,Beef Stew,Main,High,7.1,0,97,92,5
2025-11-26,Wednesday,Veg Pasta,Veg,Low,7.1,0,88,83,5
2025-11-26,Wednesday,Rice,Side,Low,7.1,0,159,141,18
2025-11-26,Wednesday,Chocolate Pudding,Dessert,Medium,7.1,0,76,68,8
2025-11-27,Thursday,Chicken Curry,Main,Medium,8.7,0,122,114,8
2025-11-27,Thursday,Beef Stew,Main,High,8.7,0,133,123,10
2025-11-27,Thursday,Veg Pasta,Veg,Low,8.7,0,106,98,8
2025-11-27,Thursday,Rice,Side,Low,8.7,0,156,145,11
2025-11-27,Thursday,Chocolate Pudding,Dessert,Medium,8.7,0,83,73,10
2025-11-28,Friday,Chicken Curry,Main,Medium,10.7,0,155,141,14
2025-11-28,Friday,Beef Stew,Main,High,10.7,0,123,112,11
2025-11-28,Friday,Veg Pasta,Veg,Low,10.7,0,105,96,9
2025-11-28,Friday,Rice,Side,Low,10.7,0,184,165,19
2025-11-28,Friday,Chocolate Pudding,Dessert,Medium,10.7,0,88,78,10
2025-12-01,Monday,Chicken Curry,Main,Medium,16.2,0,153,138,15
2025-12-01,Monday,Beef Stew,Main,High,16.2,0,121,114,7
2025-12-01,Monday,Veg Pasta,Veg,Low,16.2,0,101,91,10
2025-12-01,Monday,Rice,Side,Low,16.2,0,157,148,9
2025-12-01,Monday,Chocolate Pudding,Dessert,Medium,16.2,0,78,75,3
2025-12-02,Tuesday,Chicken Curry,Main,Medium,21.8,0,136,128,8
2025-12-02,Tuesday,Beef Stew,Main,High,21.8,0,99,94,5
2025-12-02,Tuesday,Veg Pasta,Veg,Low,21.8,0,85,80,5
2025-12-02,Tuesday,Rice,Side,Low,21.8,0,179,167,12
2025-12-02,Tuesday,Chocolate Pudding,Dessert,Medium,21.8,0,76,72,4
2025-12-03,Wednesday,Chicken Curry,Main,Medium,-1.8,0,130,114,16
2025-12-03,Wednesday,Beef Stew,Main,High,-1.8,0,116,107,9
2025-12-03,Wednesday,Veg Pasta,Veg,Low,-1.8,0,113,104,9
2025-12-03,Wednesday,Rice,Side,Low,-1.8,0,179,160,19
2025-12-03,Wednesday,Chocolate Pudding,Dessert,Medium,-1.8,0,76,72,4
2025-12-04,Thursday,Chicken Curry,Main,Medium,-5.0,0,140,126,14
2025-12-04,Thursday,Beef Stew,Main,High,-5.0,0,106,96,10
2025-12-04,Thursday,Veg Pasta,Veg,Low,-5.0,0,100,95,5
2025-12-04,Thursday,Rice,Side,Low,-5.0,0,152,136,16
2025-12-04,Thursday,Chocolate Pudding,Dessert,Medium,-5.0,0,76,71,5
2025-12-05,Friday,Chicken Curry,Main,Medium,20.6,0,148,135,13
2025-12-05,Friday,Beef Stew,Main,High,20.6,0,126,112,14
2025-12-05,Friday,Veg Pasta,Veg,Low,20.6,0,108,103,5
2025-12-05,Friday,Rice,Side,Low,20.6,0,215,194,21
2025-12-05,Friday,Chocolate Pudding,Dessert,Medium,20.6,0,81,73,8
2025-12-08,Monday,Chicken Curry,Main,Medium,14.8,0,169,150,19
2025-12-08,Monday,Beef Stew,Main,High,14.8,0,118,109,9
2025-12-08,Monday,Veg Pasta,Veg,Low,14.8,0,121,108,13
2025-12-08,Monday,Rice,Side,Low,14.8,0,155,137,18
2025-12-08,Monday,Chocolate Pudding,Dessert,Medium,14.8,0,85,75,10
2025-12-09,Tuesday,Chicken Curry,Main,Medium,4.0,0,141,125,16
2025-12-09,Tuesday,Beef Stew,Main,High,4.0,0,109,104,5
2025-12-09,Tuesday,Veg Pasta,Veg,Low,4.0,0,106,94,12
2025-12-09,Tuesday,Rice,Side,Low,4.0,0,178,156,22
2025-12-09,Tuesday,Chocolate Pudding,Dessert,Medium,4.0,0,63,60,3
2025-12-10,Wednesday,Chicken Curry,Main,Medium,5.9,0,129,115,14
2025-12-10,Wednesday,Beef Stew,Main,High,5.9,0,85,80,5
2025-12-10,Wednesday,Veg Pasta,Veg,Low,5.9,0,96,89,7
2025-12-10,Wednesday,Rice,Side,Low,5.9,0,136,126,10
2025-12-10,Wednesday,Chocolate Pudding,Dessert,Medium,5.9,0,71,65,6
2025-12-11,Thursday,Chicken Curry,Main,Medium,21.0,0,138,132,6
2025-12-11,Thursday,Beef Stew,Main,High,21.0,0,115,105,10
2025-12-11,Thursday,Veg Pasta,Veg,Low,21.0,0,85,81,4
2025-12-11,Thursday,Rice,Side,Low,21.0,0,161,146,15
2025-12-11,Thursday,Chocolate Pudding,Dessert,Medium,21.0,0,77,73,4
2025-12-12,Friday,Chicken Curry,Main,Medium,16.6,0,173,154,19
2025-12-12,Friday,Beef Stew,Main,High,16.6,0,122,115,7
2025-12-12,Friday,Veg Pasta,Veg,Low,16.6,0,128,115,13
2025-12-12,Friday,Rice,Side,Low,16.6,0,190,179,11
2025-12-12,Friday,Chocolate Pudding,Dessert,Medium,16.6,0,89,84,5
2025-12-15,Monday,Chicken Curry,Main,Medium,15.0,0,153,136,17
2025-12-15,Monday,Beef Stew,Main,High,15.0,0,141,124,17
2025-12-15,Monday,Veg Pasta,Veg,Low,15.0,0,118,107,11
2025-12-15,Monday,Rice,Side,Low,15.0,0,154,141,13
2025-12-15,Monday,Chocolate Pudding,Dessert,Medium,15.0,0,88,79,9
2025-12-16,Tuesday,Chicken Curry,Main,Medium,3.5,0,127,119,8
2025-12-16,Tuesday,Beef Stew,Main,High,3.5,0,115,101,14
2025-12-16,Tuesday,Veg Pasta,Veg,Low,3.5,0,91,83,8
2025-12-16,Tuesday,Rice,Side,Low,3.5,0,153,136,17
2025-12-16,Tuesday,Chocolate Pudding,Dessert,Medium,3.5,0,91,82,9
2025-12-17,Wednesday,Chicken Curry,Main,Medium,5.4,0,130,121,9
2025-12-17,Wednesday,Beef Stew,Main,High,5.4,0,103,96,7
2025-12-17,Wednesday,Veg Pasta,Veg,Low,5.4,0,95,89,6
2025-12-17,Wednesday,Rice,Side,Low,5.4,0,148,139,9
2025-12-17,Wednesday,Chocolate Pudding,Dessert,Medium,5.4,0,67,61,6
2025-12-18,Thursday,Chicken Curry,Main,Medium,20.5,0,121,108,13
2025-12-18,Thursday,Beef Stew,Main,High,20.5,0,99,94,5
2025-12-18,Thursday,Veg Pasta,Veg,Low,20.5,0,105,94,11
2025-12-18,Thursday,Rice,Side,Low,20.5,0,134,128,6
2025-12-18,Thursday,Chocolate Pudding,Dessert,Medium,20.5,0,63,59,4
2025-12-19,Friday,Chicken Curry,Main,Medium,15.5,0,134,120,14
2025-12-19,Friday,Beef Stew,Main,High,15.5,0,137,121,16
2025-12-19,Friday,Veg Pasta,Veg,Low,15.5,0,108,100,8
2025-12-19,Friday,Rice,Side,Low,15.5,0,177,165,12
2025-12-19,Friday,Chocolate Pudding,Dessert,Medium,15.5,0,90,82,8
2025-12-22,Monday,Chicken Curry,Main,Medium,19.6,0,158,138,20
2025-12-22,Monday,Beef Stew,Main,High,19.6,0,106,101,5
2025-12-22,Monday,Veg Pasta,Veg,Low,19.6,0,105,97,8
2025-12-22,Monday,Rice,Side,Low,19.6,0,170,158,12
2025-12-22,Monday,Chocolate Pudding,Dessert,Medium,19.6,0,94,85,9
2025-12-23,Tuesday,Chicken Curry,Main,Medium,18.2,0,139,132,7
2025-12-23,Tuesday,Beef Stew,Main,High,18.2,0,113,103,10
2025-12-23,Tuesday,Veg Pasta,Veg,Low,18.2,0,107,97,10
2025-12-23,Tuesday,Rice,Side,Low,18.2,0,157,142,15
2025-12-23,Tuesday,Chocolate Pudding,Dessert,Medium,18.2,0,86,75,11
2025-12-24,Wednesday,Chicken Curry,Main,Medium,8.5,0,139,128,11
2025-12-24,Wednesday,Beef Stew,Main,High,8.5,0,111,98,13
2025-12-24,Wednesday,Veg Pasta,Veg,Low,8.5,0,85,75,10
2025-12-24,Wednesday,Rice,Side,Low,8.5,0,145,136,9
2025-12-24,Wednesday,Chocolate Pudding,Dessert,Medium,8.5,0,63,55,8
2025-12-25,Thursday,Chicken Curry,Main,Medium,18.3,0,135,128,7
2025-12-25,Thursday,Beef Stew,Main,High,18.3,0,128,115,13
2025-12-25,Thursday,Veg Pasta,Veg,Low,18.3,0,93,86,7
2025-12-25,Thursday,Rice,Side,Low,18.3,0,180,161,19
2025-12-25,Thursday,Chocolate Pudding,Dessert,Medium,18.3,0,78,70,8
2025-12-26,Friday,Chicken Curry,Main,Medium,4.6,0,154,139,15
2025-12-26,Friday,Beef Stew,Main,High,4.6,0,138,126,12
2025-12-26,Friday,Veg Pasta,Veg,Low,4.6,0,112,101,11
2025-12-26,Friday,Rice,Side,Low,4.6,0,172,164,8
2025-12-26,Friday,Chocolate Pudding,Dessert,Medium,4.6,0,97,86,11
2025-12-29,Monday,Chicken Curry,Main,Medium,27.5,0,150,133,17
2025-12-29,Monday,Beef Stew,Main,High,27.5,0,114,104,10
2025-12-29,Monday,Veg Pasta,Veg,Low,27.5,0,106,98,8
2025-12-29,Monday,Rice,Side,Low,27.5,0,160,149,11
2025-12-29,Monday,Chocolate Pudding,Dessert,Medium,27.5,0,75,66,9
2025-12-30,Tuesday,Chicken Curry,Main,Medium,29.6,0,135,128,7
2025-12-30,Tuesday,Beef Stew,Main,High,29.6,0,99,94,5
2025-12-30,Tuesday,Veg Pasta,Veg,Low,29.6,0,91,82,9
2025-12-30,Tuesday,Rice,Side,Low,29.6,0,136,120,16
2025-12-30,Tuesday,Chocolate Pudding,Dessert,Medium,29.6,0,78,69,9
2025-12-31,Wednesday,Chicken Curry,Main,Medium,18.3,0,119,106,13
2025-12-31,Wednesday,Beef Stew,Main,High,18.3,0,110,96,14
2025-12-31,Wednesday,Veg Pasta,Veg,Low,18.3,0,99,91,8
2025-12-31,Wednesday,Rice,Side,Low,18.3,0,145,127,18
2025-12-31,Wednesday,Chocolate Pudding,Dessert,Medium,18.3,0,73,65,8
